Source,Year,Date,Age,Age_Range,Gender,Nationality,Cause_of_Death,Latitude,Longitude,County,State
Pima County Office of the Medic,2000.0,2000-09-01 00:00:00,,Unknown,M,,Skeletal Remains,32.573061,-111.329001,PINAL,Arizona
Pima County Office of the Medic,2000.0,2000-09-21 00:00:00,21.0,18-25,F,,Exposure,31.770409,-112.044186,PIMA,Arizona
Pima County Office of the Medic,2000.0,2000-09-29 00:00:00,32.0,26-35,F,,Drowning,31.41875,-110.958555,SANTA CRUZ,Arizona
Pima County Office of the Medic,2000.0,2000-10-02 00:00:00,52.0,46-55,M,,Heart Disease,32.175119,-110.928097,PIMA,Arizona
Pima County Office of the Medic,2000.0,2000-10-23 00:00:00,,Unknown,M,,Blunt Force Injury,32.177439,-110.991671,PIMA,Arizona
Pima County Office of the Medic,2000.0,2000-10-28 00:00:00,43.0,36-45,M,,Exposure,31.550981,-110.710166,SANTA CRUZ,Arizona
Pima County Office of the Medic,2000.0,2000-10-31 00:00:00,43.0,36-45,M,,Blunt Force Injury,32.175119,-110.928097,PIMA,Arizona
Pima County Office of the Medic,2000.0,2000-11-01 00:00:00,,Unknown,M,,Blunt Force Injury,31.671,-111.4879,PIMA,Arizona
Pima County Office of the Medic,2000.0,2000-11-12 00:00:00,26.0,26-35,M,,Gunshot Wound,32.175119,-110.928097,PIMA,Arizona
Pima County Office of the Medic,2000.0,2000-11-30 00:00:00,38.0,36-45,M,,Skeletal Remains,32.175119,-110.928097,PIMA,Arizona
Pima County Office of the Medic,2000.0,2000-12-21 00:00:00,,Unknown,M,,Gunshot Wound,31.501153,-111.551928,PIMA,Arizona
Pima County Office of the Medic,2001.0,2001-01-15 00:00:00,,Unknown,M,,Undetermined,32.472361,-111.557778,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-02-13 00:00:00,,Unknown,F,,Undetermined,32.3523,-112.462404,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-02-26 00:00:00,,Unknown,M,,Undetermined,32.17449,-112.181099,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-04-02 00:00:00,,Unknown,M,,Pending,32.756862,-111.564292,Pinal,Arizona
Pima County Office of the Medic,2001.0,2001-04-10 00:00:00,,Unknown,M,,Undetermined,32.350691,-112.817968,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-05-01 00:00:00,,Unknown,M,,Blunt Force Injury,32.175119,-110.928097,Unknown,Arizona
Pima County Office of the Medic,2001.0,2001-05-09 00:00:00,31.0,26-35,M,,Exposure,32.194497,-112.44702,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-05-17 00:00:00,46.0,46-55,F,,Exposure,31.905832,-111.733056,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-05-23 00:00:00,53.0,46-55,M,,Undetermined,31.373056,-110.866944,Santa Cruz,Arizona
Pima County Office of the Medic,2001.0,2001-05-29 00:00:00,,Unknown,F,,Exposure,31.669167,-111.720556,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-06-01 00:00:00,24.0,18-25,M,,Exposure,31.962793,-111.72668,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-05-31 00:00:00,25.0,18-25,M,,Exposure,32.351389,-112.806583,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-06-02 00:00:00,45.0,36-45,M,,Undetermined,32.0364,-112.71505,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-06-08 00:00:00,19.0,18-25,M,,Exposure,32.253785,-111.632096,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-06-10 00:00:00,38.0,36-45,M,,Exposure,32.2423,-112.732,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-06-11 00:00:00,,Unknown,M,,Exposure,32.783689,-111.995821,Pinal,Arizona
Pima County Office of the Medic,2001.0,2001-06-13 00:00:00,,Unknown,M,,Undetermined,32.210167,-112.688617,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-06-16 00:00:00,40.0,36-45,M,,Exposure,32.34722,-111.536667,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-06-17 00:00:00,30.0,26-35,F,,Exposure,31.907,-111.804,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-06-19 00:00:00,21.0,18-25,F,,Exposure,32.2575,-111.3025,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-06-20 00:00:00,42.0,36-45,M,,Skeletal Remains,31.922778,-111.771667,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-06-20 00:00:00,,Unknown,M,,Exposure,31.895833,-111.727222,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-06-20 00:00:00,45.0,36-45,M,,Exposure,32.03943,-111.67819,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-06-22 00:00:00,45.0,36-45,F,,Exposure,31.905833,-111.756111,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-06-25 00:00:00,23.0,18-25,M,,Exposure,32.372224,-112.860863,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-06-26 00:00:00,43.0,36-45,M,,Exposure,31.910188,-111.792553,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-06-30 00:00:00,31.0,26-35,F,,Exposure,31.5405,-111.3553,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-07-01 00:00:00,22.0,18-25,M,,Exposure,32.175119,-110.928097,Unknown,Arizona
Pima County Office of the Medic,2001.0,2001-07-02 00:00:00,23.0,18-25,M,,Exposure,32.038056,-112.881111,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-07-02 00:00:00,26.0,26-35,M,,Exposure,32.031667,-112.886389,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-07-02 00:00:00,46.0,46-55,M,,Exposure,32.034444,-112.88,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-07-03 00:00:00,37.0,36-45,F,,Exposure,32.25472,-112.818889,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-07-06 00:00:00,,Unknown,M,,Undetermined,32.020556,-112.963889,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-07-07 00:00:00,30.0,26-35,M,,Exposure,32.19583,-111.30306,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-07-09 00:00:00,31.0,26-35,M,,Undetermined,32.190667,-112.819168,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-07-12 00:00:00,22.0,18-25,M,,Undetermined,31.616451,-111.713039,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-07-12 00:00:00,24.0,18-25,M,,Exposure,32.311617,-112.782833,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-07-14 00:00:00,26.0,26-35,F,,Exposure,31.9903,-111.7073,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-07-15 00:00:00,23.0,18-25,F,,Exposure,31.882667,-111.719667,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-07-19 00:00:00,34.0,26-35,M,,Exposure,33.056653,-112.048844,Pinal,Arizona
Pima County Office of the Medic,2001.0,2001-07-24 00:00:00,29.0,26-35,F,,Exposure,32.0097,-111.7322,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-07-29 00:00:00,19.0,18-25,F,,Exposure,32.161167,-112.884167,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-07-31 00:00:00,30.0,26-35,F,,Exposure,31.868256,-111.796613,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-08-04 00:00:00,,Unknown,M,,Exposure,32.74859,-111.61993,Pinal,Arizona
Pima County Office of the Medic,2001.0,2001-08-06 00:00:00,43.0,36-45,M,,Exposure,32.496899,-111.803,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-08-22 00:00:00,21.0,18-25,M,,Blunt Force Injury,31.5334,-111.01092,Santa Cruz,Arizona
Pima County Office of the Medic,2001.0,2001-08-29 00:00:00,27.0,26-35,M,,Exposure,31.90878,-111.78722,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-09-02 00:00:00,43.0,36-45,F,,Exposure,31.92919,-111.699129,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-09-02 00:00:00,35.0,26-35,F,,Exposure,32.045171,-111.434106,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-09-03 00:00:00,23.0,18-25,F,,Exposure,32.019333,-112.233833,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-09-11 00:00:00,43.0,36-45,M,,Exposure,31.824307,-111.720995,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-09-20 00:00:00,27.0,26-35,F,,Exposure,31.6919,-111.1539,Santa Cruz,Arizona
Pima County Office of the Medic,2001.0,2001-09-24 00:00:00,28.0,26-35,F,,Exposure,31.83356,-112.003,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-09-19 00:00:00,31.0,26-35,M,,Skeletal Remains,32.29933,-112.78533,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-10-26 00:00:00,,Unknown,M,,Undetermined,32.05167,-112.8085,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-11-05 00:00:00,25.0,18-25,M,,Undetermined,32.124722,-112.189722,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-11-11 00:00:00,,Unknown,M,,Undetermined,31.848666,-112.030666,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-11-25 00:00:00,,Unknown,M,,Undetermined,31.85233,-111.79447,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-11-28 00:00:00,16.0,0-17,M,,Blunt Force Injury,32.185306,-110.961426,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-11-28 00:00:00,24.0,18-25,M,,Blunt Force Injury,32.185506,-110.961426,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-11-24 00:00:00,38.0,36-45,M,,Undetermined,31.922222,-112.639167,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-12-01 00:00:00,,Unknown,M,,Undetermined,32.331333,-111.794167,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-12-14 00:00:00,,Unknown,M,,Undetermined,31.35535,-110.89523,Santa Cruz,Arizona
Pima County Office of the Medic,2001.0,2001-05-23 00:00:00,34.0,26-35,M,,Exposure,32.303308,-113.275233,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-05-23 00:00:00,15.0,0-17,M,,Exposure,32.307516,-113.280121,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-05-23 00:00:00,37.0,36-45,M,,Exposure,32.314114,-113.289381,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-05-23 00:00:00,25.0,18-25,M,,Exposure,32.315522,-113.294763,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-05-23 00:00:00,30.0,26-35,M,,Exposure,32.320491,-113.305962,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-05-23 00:00:00,54.0,46-55,M,,Exposure,32.320827,-113.300625,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-05-23 00:00:00,24.0,18-25,M,,Exposure,32.325942,-113.308351,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-05-23 00:00:00,28.0,26-35,M,,Exposure,32.330938,-113.313178,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-05-23 00:00:00,42.0,36-45,M,,Exposure,32.334603,-113.321712,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-05-23 00:00:00,23.0,18-25,M,,Exposure,32.339954,-113.316503,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-05-23 00:00:00,23.0,18-25,M,,Exposure,32.344813,-113.325069,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-05-23 00:00:00,24.0,18-25,M,,Exposure,32.350304,-113.32896,Pima,Arizona
Pima County Office of the Medic,2001.0,2001-05-23 00:00:00,,Unknown,M,,Exposure,32.384075,-113.346825,YUMA,Arizona
Pima County Office of the Medic,2001.0,2001-05-23 00:00:00,18.0,18-25,M,,Exposure,32.395213,-113.351618,YUMA,Arizona
Pima County Office of the Medic,2002.0,2002-01-06 00:00:00,30.0,26-35,M,,Blunt Force Injury,32.206227,-112.571943,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-01-08 00:00:00,32.0,26-35,F,,Undetermined,31.60833,-111.28833,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-01-27 00:00:00,35.0,26-35,M,,Exposure,32.175119,-110.928097,Unknown,Arizona
Pima County Office of the Medic,2002.0,2002-02-18 00:00:00,38.0,36-45,M,,Skeletal Remains,32.40864,-111.5523,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-02-19 00:00:00,25.0,18-25,M,,Blunt Force Injury,32.189906,-112.40556,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-02-21 00:00:00,54.0,46-55,M,,Heart Disease,31.57895,-111.46675,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-02-25 00:00:00,38.0,36-45,F,,Undetermined,31.85408,-112.01771,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-03-12 00:00:00,44.0,36-45,M,,Exposure,31.95233,-111.696,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-03-15 00:00:00,39.0,36-45,M,,Blunt Force Injury,31.895474,-110.9862,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-03-22 00:00:00,34.0,26-35,M,,Exposure,31.91315,-111.88709,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-04-07 00:00:00,35.0,26-35,M,,Undetermined,33.24198,-111.36137,Pinal,Arizona
Pima County Office of the Medic,2002.0,2002-04-12 00:00:00,23.0,18-25,M,,Pending,31.905603,-111.859093,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-04-12 00:00:00,29.0,26-35,M,,Gunshot Wound,31.905573,-111.859087,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-04-13 00:00:00,33.0,26-35,M,,Gunshot Wound,31.905603,-111.858893,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-04-18 00:00:00,45.0,36-45,M,,Exposure,31.60267,-111.7045,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-04-25 00:00:00,,Unknown,M,,Exposure,31.575,-111.37,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-05-07 00:00:00,25.0,18-25,F,,Blunt Force Injury,32.040586,-111.467156,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-05-07 00:00:00,27.0,26-35,M,,Blunt Force Injury,32.0406,-111.4672,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-05-14 00:00:00,,Unknown,M,,Undetermined,31.5219,-111.30415,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-05-19 00:00:00,19.0,18-25,M,,Exposure,32.3765,-112.8703,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-04-25 00:00:00,,Unknown,M,,Blunt Force Injury,31.33299,-110.94197,Santa Cruz,Arizona
Pima County Office of the Medic,2002.0,2002-05-21 00:00:00,,Unknown,M,,Skeletal Remains,31.841,-111.741833,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-05-22 00:00:00,41.0,36-45,M,,Exposure,31.8848,-111.75115,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-05-28 00:00:00,26.0,26-35,M,,Exposure,31.97631,-111.69289,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-05-30 00:00:00,21.0,18-25,M,,Exposure,31.89628,-111.92528,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-05-31 00:00:00,18.0,18-25,M,,Exposure,31.9193,-111.7023,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-05-31 00:00:00,22.0,18-25,M,,Exposure,31.9715,-111.7036,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-06 00:00:00,54.0,46-55,M,,Exposure,32.379002,-112.475339,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-06 00:00:00,22.0,18-25,F,,Exposure,32.17917,-112.7202,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-07 00:00:00,30.0,26-35,F,,Exposure,31.9344,-112.097883,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-07 00:00:00,25.0,18-25,M,,Exposure,31.959743,-111.708437,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-07 00:00:00,19.0,18-25,F,,Exposure,31.5701,-111.812,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-08 00:00:00,28.0,26-35,M,,Exposure,32.1102,-112.51527,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-07 00:00:00,24.0,18-25,M,,Exposure,31.887833,-111.722333,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-08 00:00:00,14.0,0-17,M,,Exposure,32.179821,-112.421821,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-08 00:00:00,30.0,26-35,F,,Exposure,31.831,-111.7045,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-08 00:00:00,23.0,18-25,M,,Exposure,31.8372,-111.7045,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-09 00:00:00,27.0,26-35,M,,Exposure,32.4268,-111.5576,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-10 00:00:00,18.0,18-25,M,,Exposure,32.1753,-111.4869,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-10 00:00:00,21.0,18-25,M,,Exposure,32.1755,-111.4869,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-08 00:00:00,31.0,26-35,F,,Exposure,32.175119,-110.928097,Unknown,Arizona
Pima County Office of the Medic,2002.0,2002-06-08 00:00:00,52.0,46-55,M,,Exposure,32.32412,-113.01913,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-10 00:00:00,18.0,18-25,M,,Exposure,31.63833,-111.53111,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-13 00:00:00,26.0,26-35,M,,Exposure,31.7553,-111.49985,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-14 00:00:00,23.0,18-25,M,,Exposure,31.9062,-111.8924,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-14 00:00:00,17.0,0-17,F,,Exposure,31.7768,-111.7992,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-16 00:00:00,11.0,0-17,F,,Exposure,32.01107,-111.92947,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-02 00:00:00,,Unknown,M,,Skeletal Remains,32.4225,-111.57833,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-17 00:00:00,19.0,18-25,M,,Exposure,31.8208,-111.3579,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-18 00:00:00,21.0,18-25,M,,Exposure,31.7895,-111.6912,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-19 00:00:00,30.0,26-35,F,,Exposure,31.8801,-111.79855,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-19 00:00:00,22.0,18-25,F,,Exposure,32.068217,-111.543067,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-23 00:00:00,46.0,46-55,M,,Exposure,31.8185,-111.987,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-22 00:00:00,25.0,18-25,M,,Exposure,32.2966,-113.0858,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-22 00:00:00,26.0,26-35,M,,Exposure,32.2968,-113.0858,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-23 00:00:00,21.0,18-25,M,,Skeletal Remains,31.50278,-111.45786,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-24 00:00:00,20.0,18-25,M,,Exposure,32.086962,-111.600404,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-26 00:00:00,34.0,26-35,M,,Exposure,31.8871,-111.8237,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-28 00:00:00,,Unknown,M,,Exposure,31.5918,-111.7877,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-28 00:00:00,36.0,36-45,F,,Exposure,31.6022,-111.7908,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-29 00:00:00,18.0,18-25,M,,Exposure,31.9543,-111.7479,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-29 00:00:00,55.0,46-55,M,,Exposure,32.022,-111.6371,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-07-02 00:00:00,46.0,46-55,M,,Heart Disease,32.16988,-112.85163,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-07-03 00:00:00,23.0,18-25,F,,Exposure,31.804889,-111.488444,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-07-03 00:00:00,49.0,46-55,M,,Exposure,31.37213,-109.403,Cochise,Arizona
Pima County Office of the Medic,2002.0,2002-07-05 00:00:00,20.0,18-25,M,,Other Injury / Homicide,32.078841,-111.305489,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-07-05 00:00:00,16.0,0-17,M,,Other Injury / Homicide,32.078841,-111.3055,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-07-08 00:00:00,35.0,26-35,F,,Exposure,31.783,-111.971617,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-06-09 00:00:00,35.0,26-35,M,,Exposure,31.91017,-111.78416,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-07-11 00:00:00,33.0,26-35,M,,Exposure,31.881367,-111.7977,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-07-12 00:00:00,18.0,18-25,M,,Exposure,31.739673,-111.768186,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-07-12 00:00:00,26.0,26-35,M,,Exposure,32.181517,-112.54833,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-07-13 00:00:00,28.0,26-35,M,,Exposure,31.970333,-111.688667,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-07-14 00:00:00,35.0,26-35,M,,Exposure,32.04105,-112.63665,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-07-14 00:00:00,40.0,36-45,F,,Exposure,31.8178,-111.7814,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-07-16 00:00:00,,Unknown,M,,Undetermined,31.71877,-111.89193,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-07-18 00:00:00,10.0,0-17,F,,Blunt Force Injury,32.5315,-111.9388,Pinal,Arizona
Pima County Office of the Medic,2002.0,2002-07-18 00:00:00,53.0,46-55,F,,Blunt Force Injury,32.5317,-111.9388,Pinal,Arizona
Pima County Office of the Medic,2002.0,2002-07-21 00:00:00,43.0,36-45,M,,Exposure,31.5602,-111.7839,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-07-21 00:00:00,18.0,18-25,M,,Exposure,31.9109,-111.799599,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-07-21 00:00:00,31.0,26-35,F,,Exposure,31.9541,-112.0174,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-07-23 00:00:00,43.0,36-45,M,,Exposure,33.12757,-111.4539,Pinal,Arizona
Pima County Office of the Medic,2002.0,2002-07-23 00:00:00,,Unknown,M,,Skeletal Remains,31.39972,-111.01194,Santa Cruz,Arizona
Pima County Office of the Medic,2002.0,2002-07-24 00:00:00,,Unknown,M,,Exposure,31.983778,-111.694833,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-07-27 00:00:00,27.0,26-35,M,,Blunt Force Injury,32.069304,-111.359449,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-08-04 00:00:00,32.0,26-35,M,,Exposure,31.73475,-111.99244,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-08-08 00:00:00,28.0,26-35,M,,Motor Vehicle Accident,32.0144,-111.3543,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-08-08 00:00:00,22.0,18-25,M,,Motor Vehicle Accident,32.0146,-111.3543,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-08-08 00:00:00,20.0,18-25,M,,Motor Vehicle Accident,32.0144,-111.3541,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-08-08 00:00:00,37.0,36-45,M,,Motor Vehicle Accident,32.0144,-111.3545,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-08-10 00:00:00,40.0,36-45,F,,Exposure,31.926627,-111.797864,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-08-09 00:00:00,28.0,26-35,M,,Gunshot Wound,32.05348,-112.90134,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-08-10 00:00:00,22.0,18-25,F,,Exposure,31.846056,-112.084417,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-08-10 00:00:00,36.0,36-45,F,,Exposure,31.804683,-112.0575,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-08-11 00:00:00,14.0,0-17,M,,Exposure,31.91315,-112.0211,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-08-11 00:00:00,41.0,36-45,M,,Exposure,31.622337,-111.75461,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-08-11 00:00:00,19.0,18-25,F,,Exposure,31.798078,-111.813887,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-08-14 00:00:00,23.0,18-25,F,,Exposure,31.939028,-111.736694,Pima,Arizona
Pima County Office of the Medic,2002.0,2002-08-15 00:00:00,58.0,56 and older,M,,Exposure,31.875556,-111.752778,Pima,Arizona
